12022;77.70.162.112;30;DAKAR-SITE05;8480;0;22;
12023;77.70.162.116;30;EVENTS VSAT reserved_6;8480;0;22;
12024;77.70.162.120;30;EVENTS VSAT reserved_7;8480;0;22;
12025;77.70.162.124;30;EVENTS VSAT reserved_8;8480;0;22;
12052;77.70.142.0;23;Customer PA assignments;8096;0;22;
12056;77.70.158.0;24;Customer PA assignments;8227;0;22;
12060;77.70.162.0;27;EVENTS VSAT reserved;8473;50;22;
12061;77.70.162.32;27;EVENTS VSAT reserved;8473;50;22;
12062;77.70.162.68;30;EVENT-SITE02;8473;50;22;
12063;77.70.162.72;30;EVENT-SITE03;8473;50;22;
12064;77.70.162.76;30;EVENTS VSAT reserved;8473;50;22;
12065;77.70.162.80;28;EVENTS VSAT reserved;8473;50;22;
12066;77.70.162.96;27;EVENTS VSAT reserved;8473;50;22;
12067;77.70.162.96;30;DAKAR-SITE01;12066;50;22;
12068;77.70.162.100;30;DAKAR-SITE02;12066;50;22;
12069;77.70.162.104;30;DAKAR-SITE03;12066;50;22;
12070;77.70.162.108;30;DAKAR-SITE04;12066;50;22;
12071;77.70.162.112;30;DAKAR-SITE05;12066;50;22;
12072;77.70.162.116;30;EVENTS VSAT reserved;12066;50;22;
12073;77.70.162.120;30;EVENTS VSAT reserved;12066;50;22;
12074;77.70.162.124;30;EVENTS VSAT reserved;12066;50;22;
12075;77.70.162.128;25;EVENTS VSAT reserved;8473;50;22;
12077;77.70.178.0;23;Backbone Interconnects;8485;62;22;
12078;77.70.179.0;25;USA NYCTH2 (Atlanta, Manassas, Napa HUBs) - IC Dialog - Customers;12077;62;22;
12079;77.70.179.8;29;Manassas - backbone PtP, Dialog, Air12-Satnet1, vrf MT-IA-NTH2;12078;62;22;
12080;77.70.179.16;29;NAPA - IC Dialog - Customers _3;12078;62;22;
12081;77.70.179.24;29;NAPA - IC Dialog - Customers _4;12078;62;22;
12082;77.70.179.32;29;NAPA - IC Dialog - Customers _5;12078;62;22;
12083;77.70.179.40;29;NAPA - IC Dialog - Customers _6;12078;62;22;
12084;77.70.179.48;29;NAPA - IC Dialog - Customers _7;12078;62;22;
12085;77.70.179.56;29;NAPA - IC Dialog - Customers _8;12078;62;22;
12086;77.70.179.64;29;NAPA - IC Dialog - Customers _9;12078;62;22;
12087;77.70.179.72;29;NAPA - IC Dialog - Customers _10;12078;62;22;
12088;77.70.179.80;29;NAPA - IC Dialog - Customers _11;12078;62;22;
12089;77.70.179.88;29;NAPA - IC Dialog - Customers _12;12078;62;22;
12090;77.70.179.96;29;NAPA - IC Dialog - Customers _13;12078;62;22;
12091;77.70.179.104;29;NAPA - IC Dialog - Customers _14;12078;62;22;
12092;77.70.179.112;29;NAPA - IC Dialog - Customers _15;12078;62;22;
12093;77.70.179.120;29;NAPA - IC Dialog - Customers _16;12078;62;22;
12094;77.70.179.240;30;IC#1 to NYTH1, Technology MSS network, Internet provision;12077;62;22;
12095;77.70.179.244;30;IC#2 to NYTH1, Technology MSS network, Internet provision;12077;62;22;
12099;77.70.181.0;30;CST-SITE01: Newtec modem  - router;10477;62;22;
12101;77.70.192.64;27;EoM DMVPN London Internet - London TH2;8534;86;22;
12115;77.70.195.252;30;LTH2 remote site PtP - UNICEF-POC;8557;86;22;
12117;77.70.197.16;30;Reserved for TC-Land018;8566;86;22;
12121;77.70.197.36;30;Reserved for TC-Land023;8566;86;22;
12137;77.70.207.72;29;Aussaguel - OneLab backbone PtP to SPARKLE-POC Branch#3, (Direct Internet),vrf UNICEF-NOMEGA;10956;86;22;
12171;77.70.194.32;29;Aussaguel - backbone PtP, Dialog, vrf IA-LTH2-P, AIR14SN1, GRFI;8548;0;22;
12172;77.70.194.40;29;Aussaguel - backbone PtP, Dialog, vrf IA-LTH2-P, AIR14SN1, IA-LTH2-P;8548;0;22;
12173;77.70.194.48;29;Aussaguel - backbone PtP, Dialog, vrf IA-LTH2-P, AIR14SN1, IA-LTH2-U;8548;0;22;
12174;77.70.151.32;29;Aussaguel - backbone PtP, Dialog, AIR13SN1, vrf IA-TH2-P;8309;0;22;
12175;77.70.151.40;29;Aussaguel - backbone PtP, Dialog, AIR13SN1, vrf IA-TH2-U;8309;0;22;
12178;77.70.194.56;29;	Aussaguel - backbone PtP, Dialog, vrf IA-LTH2-P, AIR14SN1, Teranga;8548;0;22;
12199;77.70.151.48;28;EoM DMVPN Paris Internet - London TH2 (NAVYBOX POC);8309;50;22;
12250;77.70.194.64;29;Betzdorf - backbone PtP, Dialog AIR4.SN2;8548;0;22;
12251;77.70.194.72;29;Betzdorf- backbone PtP, Dialog, vrf IA-LTH2-P, AIR4SN2, vrf IA-LTH2-P;8548;0;22;
12254;77.70.194.80;29;Betzdorf- backbone PtP, Dialog, vrf IA-LTH2-P, AIR4SN2, vrf TERANGA;8548;0;22;
12259;77.70.194.88;29;Betzdorf- backbone PtP, Dialog, AIR4SN2, vrf VERGNET;8548;0;22;
12270;77.70.151.72;29;Paris - MAHD - IPsec for TerraVox;8309;50;22;
12311;77.70.194.128;25;LTH2 Dialog platforms - PtP IP;8533;0;22;
12312;77.70.194.128;29;XXXX-SITE01 - PtP Russian Rails PoC;12311;0;22;
12313;77.70.194.136;29;VERGNET - PtP with AIR14.SN1;12311;0;22;
12347;77.70.152.88;30;Dialog-PtP - ECHO-SITE12;8316;50;22;
12352;77.70.132.24;30;BETZDORF PtPs - Dialog-Site router OSCE-SITE01;12348;50;22;
12355;77.70.132.40;30;BETZDORF PtPs - Dialog-Site router RAHO-SITE01;12348;50;22;
12356;77.70.132.44;30;BETZDORF PtPs - Dialog-Site router RAHO-SITE02;12348;50;22;
12357;77.70.132.48;30;BETZDORF PtPs - Dialog-Site router UNFPA-SITE81;12348;50;22;
12359;77.70.134.0;23;Customer PA assignments;8096;0;22;
12400;77.70.148.64;26;Virtual Platform in PTH2;8282;0;22;
12401;77.70.192.0;28;LTH2 Loopbacks ISP;8534;0;22;
12430;77.70.159.96;29;TEST/REF: LAB-INET-SITE05 on TST-BRA-2;6979;0;17;
12431;77.70.159.104;29;UNHCR-ASG-POC - remote public subnet routed to UNHCR-ASG-ROUTER;6979;0;17;
12432;77.70.159.112;29;Dialog LAB - Free_3;6979;0;17;
12433;77.70.159.120;29;TEST/REF: TST-ASG-4;6979;0;17;
14164;77.70.146.176;29;Paris TH2 - backbone PtP, FR-PTH2-FWC01, VDOM01-IA-U, vrf WFP;8253;92;22;
14557;77.70.177.0;29;WFP-SITE015;12463;92;22;
14558;77.70.177.8;29;WFP-SITE060;12463;92;22;
14559;77.70.177.16;29;WFP-SITE084;12463;92;22;
14560;77.70.177.24;29;WFP-SITE089;12463;92;22;
14561;77.70.177.32;29;WFP-SITE091;12463;92;22;
14562;77.70.177.40;29;WFP-SITE112;12463;92;22;
14563;77.70.177.48;29;WFP-SITE121;12463;92;22;
14564;77.70.177.56;29;WFP-SITE122;12463;92;22;
14565;77.70.177.64;29;WFP-SITE123;12463;92;22;
14566;77.70.177.72;29;WFP-SITE124;12463;92;22;
14567;77.70.177.80;29;WFP-SITE125;12463;92;22;
14568;77.70.177.88;29;WFP-SITE126;12463;92;22;
14569;77.70.177.96;29;WFP-SITE190;12463;92;22;
14570;77.70.177.104;29;WFP-SITE225;12463;92;22;
14694;77.70.147.128;25;Public Dialog Uplink Proxy IP - all public VRFs via PTH2;8278;0;22;
14695;77.70.199.128;25;Public Dialog Uplink Proxy IP - all public VRFs via LTH2;10159;0;22;
14696;77.70.178.128;25;Public Dialog Uplink Proxy IP - all public VRFs via NTH2;12077;62;22;
14697;77.70.147.128;32;AIR9.SN1, vrf OCHA - Dialog Uplink Proxy IP;14694;5;22;
14698;77.70.147.129;32;AIR13.SN1, vrf IA-TH2-U - Dialog Uplink Proxy IP;14694;50;22;
14699;77.70.147.130;32;AIR13.SN2, vrf IA-TH2-U - Dialog Uplink Proxy IP;14694;50;22;
14710;77.70.136.128;29;ETC-SITE032 - customer LAN (child of WFP-SITE032);14709;50;22;
14711;77.70.136.136;29;ETC-SITE036 - customer LAN (child of WFP-SITE036);14709;50;22;
14712;77.70.136.144;29;ETC-SITE037 - customer LAN (child of WFP-SITE037);14709;50;22;
14713;77.70.136.152;29;ETC-SITE039 - customer LAN (child of WFP-SITE039);14709;50;22;
14714;77.70.136.160;29;ETC-SITE040 - customer LAN (child of WFP-SITE040);14709;50;22;
14715;77.70.136.168;29;ETC-SITE330 - customer LAN (child of WFP-SITE330);14709;50;22;
14716;77.70.137.0;29;UNICEF-SITE037 - customer LAN (child of WFP-SITE037);16984;50;22;
14717;77.70.137.8;29;UNICEF-SITE237 - customer LAN (child of WFP-SITE237);16984;50;22;
14718;77.70.137.16;29;UNICEF-SITE167 - customer LAN (child of WFP-SITE167);16984;50;22;
14719;77.70.137.24;29;UNICEF-SITE169 - customer LAN (child of WFP-SITE169);16984;50;22;
14720;77.70.137.32;29;UNICEF-SITE170 - customer LAN (child of WFP-SITE170);16984;50;22;
14721;77.70.137.40;29;UNICEF-SITE170GUEST - customer LAN (child of WFP-SITE170);16984;50;22;
14723;77.70.137.56;29;UNICEF-SITE180 - customer LAN (child of WFP-SITE180);16984;50;22;
14725;77.70.137.72;29;UNICEF-SITE193 - customer LAN (child of WFP-SITE193);16984;50;22;
14728;77.70.137.96;29;UNICEF-SITE253 - customer LAN (child of WFP-SITE253);16984;50;22;
14730;77.70.137.112;29;UNICEF-SITE325 - customer LAN (child of WFP-SITE325);16984;50;22;
14731;77.70.153.208;30;Dialog PtP - ETC-SITE032 (child of WFP-SITE032);8316;50;22;
14732;77.70.153.212;30;Dialog PtP - ETC-SITE036 (child of WFP-SITE036);8316;50;22;
14733;77.70.153.216;30;Dialog PtP - UNICEF-SITE037 (child of WFP-SITE037);8316;50;22;
14734;77.70.153.220;30;Dialog PtP - ETC-SITE039 (child of WFP-SITE039);8316;50;22;
14735;77.70.153.224;30;Dialog PtP - ETC-SITE040 (child of WFP-SITE040);8316;50;22;
14736;77.70.153.228;30;Dialog PtP - ETC-SITE330 (child of WFP-SITE330);8316;50;22;
14756;77.70.153.232;30;Dialog PtP - FAO-SITE001;8316;50;22;
14757;77.70.153.236;30;Dialog PtP - FAO-SITE002;8316;50;22;
14758;77.70.153.240;30;Dialog PtP - FAO-SITE003;8316;50;22;
14759;77.70.153.244;30;Dialog PtP - FAO-SITE004;8316;50;22;
14760;77.70.153.248;30;Dialog PtP - FAO-SITE005;8316;50;22;
14761;77.70.153.252;30;Dialog PtP - FAO-SITE006;8316;50;22;
14762;77.70.154.0;30;Dialog PtP - FAO-SITE007;8316;50;22;
14764;77.70.154.8;30;Dialog PtP - FAO-SITE010;8316;50;22;
14765;77.70.154.12;30;Dialog PtP - FAO-SITE012;8316;50;22;
14766;77.70.154.16;30;Dialog PtP - FAO-SITE013;8316;50;22;
14768;77.70.154.24;30;Dialog PtP - FAO-SITE016;8316;50;22;
14769;77.70.154.28;30;Dialog PtP - FAO-SITE017;8316;50;22;
14771;77.70.154.36;30;Dialog PtP - FAO-SITE019;8316;50;22;
14773;77.70.154.44;30;Dialog PtP - FAO-SITE023;8316;50;22;
14776;77.70.154.56;30;Dialog PtP - FAO-SITE027;8316;50;22;
14777;77.70.154.60;30;Dialog PtP - FAO-SITE028;8316;50;22;
14779;77.70.154.68;30;Dialog PtP - FAO-SITE030;8316;50;22;
14780;77.70.154.72;30;Dialog PtP - FAO-SITE031;8316;50;22;
14786;77.70.154.96;30;Dialog PtP - FAO-SITE037;8316;50;22;
14787;77.70.154.100;30;Dialog PtP - FAO-SITE038;8316;50;22;
14788;77.70.154.104;30;Dialog PtP - FAO-SITE039;8316;50;22;
14789;77.70.154.108;30;Dialog PtP - FAO-SITE040;8316;50;22;
14790;77.70.154.112;30;Dialog PtP - FAO-SITE044;8316;50;22;
14791;77.70.154.116;30;Dialog PtP - FAO-SITE045;8316;50;22;
14792;77.70.154.120;30;Dialog PtP - FAO-SITE057 (child of WFP-SITE057);8316;50;22;
14793;77.70.154.124;30;Dialog PtP - FAO-SITE092 (child of WFP-SITE092);8316;50;22;
14794;77.70.154.128;30;Dialog PtP - FAO-SITE151 (child of WFP-SITE151);8316;50;22;
14796;77.70.154.136;30;Dialog PtP - UNICEF-SITE253 (child of WFP-SITE253);8316;50;22;
14797;77.70.154.140;30;Dialog PtP - FAO-SITE263 (child of WFP-SITE263);8316;50;22;
14798;77.70.154.144;30;Dialog PtP - FAO-SITE267 (child of WFP-SITE267);8316;50;22;
14799;77.70.154.148;30;Dialog PtP - UNICEF-SITE237 (child of WFP-SITE0237);8316;50;22;
14800;77.70.154.152;30;Dialog PtP - UNICEF-SITE167 (child of WFP-SITE167);8316;50;22;
14801;77.70.154.156;30;Dialog PtP - UNICEF-SITE169 (child of WFP-SITE169);8316;50;22;
14802;77.70.154.160;30;Dialog PtP - UNICEF-SITE170 (child of WFP-SITE170);8316;50;22;
14804;77.70.154.168;30;Dialog PtP - UNICEF-SITE180 (child of WFP-SITE180);8316;50;22;
14806;77.70.154.176;30;Dialog PtP - UNICEF-SITE193 (child of WFP-SITE193);8316;50;22;
14810;77.70.154.192;30;Dialog PtP - UNICEF-SITE325 (child of WFP-SITE325);8316;50;22;
14860;77.70.181.24;30;Dialog PtP - FAO-SITE011;10477;62;22;
14861;77.70.181.28;30;Dialog PtP - FAO-SITE020;10477;62;22;
14862;77.70.193.232;30;LTH2-PTH2 interco for Cloud conection PRI;8535;0;22;
14863;77.70.193.236;30;LTH2-PTH2 interco for Cloud connection STB;8535;0;22;
14865;77.70.147.131;32;AIR3.SN2, vrf WFP - Dialog Uplink Proxy IP;14694;92;22;
14866;77.70.146.112;29;Aussaguel - backbone PtP, Dialog, AIR13SN2, vrf IA-TH2-U;8253;50;22;
14868;77.70.159.152;29;LAB-ASG-NGCPE-SITE01, NGCPE lab, NG-SITE01;6979;0;17;
15031;77.70.147.132;32;AIR4.SN3, vrf IA-TH2-U - Dialog Uplink Proxy IP;14694;50;22;
15103;77.70.147.133;32;AIR3.SN2, vrf IA-TH2-U - Dialog Uplink Proxy IP;14694;51;22;
15116;77.70.193.224;30;LTH2-AMSTERDAM interco for Cloud conection PRI;8535;0;22;
15117;77.70.193.228;30;LTH2-AMSTERDAM interco for Cloud conection SEC;8535;0;22;
15118;77.70.145.40;29;Paris TH2 - ISP backbone, PtP, VDOM003-WHO;8228;50;22;
15119;77.70.145.136;29;Paris TH2 - ISP backbone, PtP, VDOM010-JAD;8228;95;22;
15168;77.70.146.120;29;Aussaguel - backbone PtP, Dialog, AIR14SN2, vrf IA-TH2-U;8253;0;22;
15170;77.70.146.16;29;Aussaguel - backbone PtP Dialog, AIR14SN2, vrf IA-TH2-U;8253;0;22;
15179;77.70.147.134;32;AIR14.SN2, vrf IA-TH2-U - Dialog Uplink Proxy IP;14694;50;22;
15232;77.70.132.52;30;BETZDORF PtPs - Dialog-Site router OSCE-SITE03;12348;0;22;
15233;77.70.132.56;30;BETZDORF PtPs - Dialog-Site router OSCE-SITE04;12348;0;22;
15245;77.70.193.168;29;Addax Petroleum, interco PalloAlto with ISP routers;8535;0;22;
15247;77.70.181.4;30;Dialog Router PtP - WBG-SITE56;10477;62;22;
15417;77.70.146.24;29;Manassas - backbone PtP, Dialog, Air12-Satnet1, vrf IA-TH2-U;8253;50;22;
15418;77.70.147.135;32;AIR12.SN1, vrf IA-TH2-U - Dialog Uplink Proxy IP;14694;50;22;
15434;77.70.147.136;32;Maritime X01_EIK.HPS1, vrf WFP - Dialog Uplink Proxy IP;14694;92;22;
15471;77.70.181.32;30;IFES-SITE01 - remote PtP modem-router;10477;62;22;
15473;77.70.151.64;29;Eik - backbone PtP Dialog, Maritime X01_EIK.HPS1, vrf IA-TH2-U;8309;50;22;
15474;77.70.147.137;32;Maritime X01_EIK.HPS1, vrf IA-TH2-U - Dialog Uplink Proxy IP;14694;50;22;
15537;77.70.147.138;32;AIR3.SN3, vrf OCHA - Dialog Uplink Proxy IP;14694;5;22;
15567;77.70.195.64;30;TC-Land032 PTP_Cisco-MikroTik;8557;0;22;
15568;77.70.197.60;30;TC-Land032;8566;0;22;
15579;77.70.192.16;28;LTH2 loopbacks on PEs;8534;0;22;
16255;77.70.152.108;30;UNICEF-SITE191 - remote PtP modem-router;8316;50;22;
16258;77.70.147.139;32;AIR14.SN2, vrf WFP - Dialog Uplink Proxy IP;14694;92;22;
16261;77.70.147.140;32;EIK_X01, vrf IA-TH2-U;14694;0;22;
16272;77.70.151.80;29;Paris TH2 - backbone PtP, FR-PTH2-FWC01, VDOM01-IA-U, vrf UNICEF;8309;97;22;
16279;77.70.147.141;32;AIR3.SN1, vrf UNICEF - Dialog Uplink Proxy IP;14694;97;22;
16280;77.70.147.142;32;AIR3.SN2, vrf UNICEF - Dialog Uplink Proxy IP;14694;97;22;
16281;77.70.147.143;32;AIR3.SN3, vrf UNICEF - Dialog Uplink Proxy IP;14694;97;22;
16282;77.70.147.144;32;AIR4.SN3, vrf UNICEF - Dialog Uplink Proxy IP;14694;97;22;
16283;77.70.147.145;32;AIR13.SN2, vrf UNICEF - Dialog Uplink Proxy IP;14694;97;22;
16314;77.70.147.146;32;ASG_X01.HPS2.V1901.IA-TH2-U;14694;0;22;
16315;77.70.147.147;32;ASG_X01.HPS2.V1990.WFP;14694;0;22;
16316;77.70.147.148;32;ASG_X01.HPS2.V1997.UNICEF;14694;0;22;
16317;77.70.147.149;32;EIK_X01.HPS1.V1997.UNICEF;14694;97;22;
16318;77.70.195.72;30;Dialot PtP - TTLM-SITE01;8557;63;22;
16324;77.70.199.128;32;EIK_X01.HPS1.V1914.IA-LTH2-U;14695;63;22;
16365;77.70.177.112;29;WFP-SITE145 - customer LAN;12463;92;22;
16366;77.70.177.120;29;WFP-SITE226 - customer LAN;12463;92;22;
16367;77.70.177.128;29;WFP-SITE313 - customer LAN;12463;92;22;
16372;77.70.181.40;30;Dialog PtP - FAO-SITE026;10477;62;22;
16378;77.70.145.144;29;Paris TH2 - ISP backbone, PtP to FW02, VDOM root;8228;50;22;
16398;77.70.152.128;30;Dialog PtP - MEDCN-SITE01;8316;0;22;
16399;77.70.152.92;30;Dialog PtP - MEDCN-SITE02;8316;0;22;
16400;77.70.152.0;30;SMM-SITE01 - remote PtP modem-router;8316;50;22;
16427;77.70.181.44;30;Dialog PtP - UAC-SITE01;10477;62;22;
16432;77.70.152.172;30;PER-SITE03 PtP modem-router;8316;51;22;
16444;77.70.147.150;32;EIK_X01.HPS2.V1902.IA-TH2-P;14694;51;22;
16453;77.70.147.151;32;FUS_X01.HPS9.V1901.IA-TH2-U;14694;0;22;
16524;77.70.169.144;30;IRC-SITE11 temporary internet on modem;11609;50;22;
16529;77.70.162.32;30;Marlink Events tests 11/2020;12061;50;22;
16551;77.70.147.152;32;FUS_X01.HPS9.V1983.TVOX;14694;87;22;
16575;77.70.151.88;29;Aussaguel - backbone PtP, Dialog, AIR14SN2, vrf IA-TH2-P;8309;51;22;
16576;77.70.147.153;32;AIR14.SN2, vrf IA-TH2-P - Dialog Uplink Proxy IP;14694;51;22;
16582;77.70.147.154;32;FUS_X01.HPS2.V1901.IA-TH2-U;14694;0;22;
16583;77.70.147.155;32;ASG_X01.HPS4.V1990.WFP;14694;92;22;
16586;77.70.147.156;32;FUS_X01.HPS2.V1990.WFP;14694;0;22;
16587;77.70.147.157;32;FUS_X01.HPS9.V1990.WFP;14694;0;22;
16589;77.70.147.158;32;ASG_X01.HPS4.V1901.IA-TH2-U;14694;50;22;
16664;77.70.146.44;30;PtP with Aussaguel HUB for internet feed - secondary;8253;50;22;
16955;77.70.147.159;32;ASG_X01.HPS2.V1922.OCHA;14694;5;22;
16956;77.70.147.160;32;AIR13.SN2, vrf OCHA - Dialog Uplink Proxy IP;14694;5;22;
16974;77.70.147.161;32;ASG_X01.HPS4.V1922.OCHA;14694;0;22;
16975;77.70.147.162;32;ASG_X01.HPS4.V1997.UNICEF;14694;0;22;
17026;77.70.154.164;30;Dialog PtP - FAO-SITE046;8316;50;22;
17032;77.70.152.176;30;PER-SITE06 PtP modem-router;8316;51;22;
17033;77.70.152.180;30;PER-SITE05 PtP modem-router;8316;51;22;
17034;77.70.152.140;30;PER-SITE04 PtP modem-router;8316;51;22;
17144;77.70.176.184;32;SBM-SITE03 - Manassas (NTH2) public NAT IP - Media users;17140;0;22;
17150;77.70.176.185;32;SBM-SITE04 - Manassas (NTH2) public NAT IP - Media users;17140;0;22;
17151;77.70.176.186;32;SBM-SITE05 - Manassas (NTH2) public NAT IP - Media users;17140;0;22;
17152;77.70.176.187;32;SBM-SITE06 - Manassas (NTH2) public NAT IP - Media users;17140;0;22;
17153;77.70.176.188;32;SBM-SITE07 - Manassas (NTH2) public NAT IP - Media users;17140;0;22;
17154;77.70.176.189;32;SBM-SITE08 - Manassas (NTH2) public NAT IP - Media users;17140;0;22;
17155;77.70.176.190;32;SBM-SITE09 - Manassas (NTH2) public NAT IP - Media users;17140;0;22;
17168;77.70.156.120;29;AIR-SITE01-GAO-MALI-LAN;12055;50;22;
17169;77.70.157.0;30;AIR-SITE01-GAO-MALI-PtP;12055;50;22;
17170;77.70.145.152;30;Paris TH2 - Airbus GAO Mali site, Tunnel primary;8228;50;22;
17171;77.70.145.156;30;Paris TH2 - Airbus GAO Mali site, Tunnel secondary;8228;50;22;
17180;77.70.147.163;32;AIR14.SN2.V1137.UNICEF;14694;97;22;
17227;77.70.147.164;32;AIR2.SN1.V397.UNICEF;14694;0;22;
17230;77.70.147.165;32;AIR12.SN1.V397.UNICEF;14694;0;22;
17235;77.70.176.96;30;TC-Land043;8485;62;22;
17252;77.70.182.200;30;ECHO-SITE07;8488;0;22;
17253;77.70.147.166;32;EIK_X01.HPS1.V1997.UNICEF;14694;0;22;
17254;77.70.194.104;29;AIR3.SN1.V316.IA-LTH2-U;8548;0;22;
17291;77.70.181.48;29;DBI-SITE01 - PtP HUB PEs - remote routers;10477;62;22;
17292;77.70.181.56;29;DBI-SITE02 - PtP HUB PEs - remote routers;10477;62;22;
17293;77.70.181.64;29;DBI-SITE03 - PtP HUB PEs - remote routers;10477;62;22;
17294;77.70.181.72;29;DBI-SITE04 - PtP HUB PEs - remote routers;10477;62;22;
17299;77.70.159.48;30;SBM-ASG - remote public subnet routed to SBM-ASG-FW;6979;0;17;
17302;77.70.152.224;30;Dialog PtP - IOM-SITE02;8316;50;22;
17312;77.70.194.112;29;GERW-SITE01, PtP with MDM6000;8548;0;22;
17318;77.70.147.167;32;AIR4.SN4.V2337.UNICEF;14694;0;22;
17320;77.70.152.96;30;Dialog PtP - ENDEAVOUR-SITE08;8316;50;22;
17337;77.70.152.228;30;Dialog PtP - SOCFIN-SITE14;8316;50;22;
17338;77.70.178.0;29;NTH2 - ISP backbone, PtP, VDOM01-IA-U;12077;62;22;
17339;77.70.178.8;29;NTH2 - ISP backbone, PtP, VDOM02-SBMWF;12077;62;22;
17343;77.70.152.232;30;Dialog PtP - IOM-SITE03;8316;50;22;
17359;77.70.193.220;30;LTH2-EIK interco for Cloud connection secondary;8535;0;22;
17361;77.70.193.216;30;LTH2-EIK interco for Cloud connection Primary;8535;0;22;
17362;77.70.184.64;29;DBI-SITE01 - remote routers  customer LAN IC;17271;0;22;
17363;77.70.184.72;29;DBI-SITE02 - remote routers  customer LAN IC;17271;0;22;
17364;77.70.184.80;29;DBI-SITE03 - remote routers  customer LAN IC;17271;0;22;
17365;77.70.184.88;29;DBI-SITE04 - remote routers  customer LAN IC;17271;0;22;
17368;77.70.147.168;32;BTZ_X01.HPS1.V1901.IA-TH2-U;14694;0;22;
17370;77.70.147.169;32;BTZ_X01.HPS1.V1925.UNIA;14694;0;22;
17371;77.70.147.170;32;BTZ_X01.HPS1.V1926.UNFPA;14694;0;22;
17372;77.70.147.171;32;BTZ_X01.HPS1.V1922.OCHA;14694;0;22;
17373;77.70.147.172;32;BTZ_X01.HPS1.V1990.WFP;14694;0;22;
17374;77.70.147.173;32;BTZ_X01.HPS1.V1997.UNICEF;14694;0;22;
17392;77.70.152.236;30;Dialog PtP - IOM-SITE05;8316;50;22;
17410;77.70.134.156;30;WHO-DC001 Test LAN;12359;0;22;
17417;77.70.154.172;30;Dialog PtP - FAO-SITE018 (child of UNICEF-SITE075;8316;50;22;
17426;77.70.147.174;32;ASG_X01.HPS5.V1901.IA-TH2-U;14694;0;22;
17427;77.70.147.175;32;ASG_X01.HPS5.V1990.WFP;14694;0;22;
17428;77.70.147.176;32;ASG_X01.HPS5.V1997.UNICEF;14694;0;22;
17429;77.70.147.177;32;ASG_X01.HPS5.V1904.IA-LTH2-U;14694;0;22;
17622;77.70.154.48;30;Dialog PtP - FAO-SITE024;8316;0;22;
17635;77.70.197.160;29;WFP - London BGAN OOB public NAT pool;8566;0;22;
17656;77.70.154.132;30;Dialog PtP - FAO-SITE021 (child of UNICEF-SITE086);8316;50;22;
17657;77.70.147.178;32;FUS_X01.HPS2.V1997.UNICEF;14694;0;22;
17660;77.70.147.179;32;FUS_X01.HPS6.V1901.IA-TH2-U;14694;0;22;
17661;77.70.146.184;29;Aussaguel - backbone PtP, Dialog, AIR2SN1, vrf IA-TH2-U;8253;50;22;
17662;77.70.146.56;29;Aussaguel - backbone PtP, Dialog, AIR2SN1, vrf IA-TH2-P;8253;51;22;
17665;77.70.147.180;32;AIR2.SN1.V373.WBG;14694;0;22;
17666;77.70.147.181;32;AIR2.SN1.V310.IA-TH2-U;14694;0;22;
17667;77.70.147.182;32;AIR2.SN1.V311.IA-TH2-P;14694;0;22;
17674;77.70.145.160;29;PTH2 ISP  VDOM11-CRS IC;8228;50;22;
17677;77.70.152.240;30;Dialog PtP - ENDEAVOUR-SITE06;8316;50;22;
17679;77.70.147.183;32;AIR3.SN3.V507.UNFPA;14694;0;22;
17680;77.70.147.184;32;AIR4.SN1.V1136.WFP;14694;0;22;
17682;77.70.193.104;29;London TH2 - PtP, ISP routers VDOM V10-CRS;8535;0;22;
17784;77.70.147.185;32;EIK_X01.HPS1.V1922.OCHA;14694;0;22;
17785;77.70.147.186;32;EIK_X01.HPS1.V1925.UNIA;14694;0;22;
17986;77.70.142.0;29;ACF-SITE001;17985;50;22;
17987;77.70.142.8;29;ACF-SITE002;17985;50;22;
17988;77.70.142.16;29;ACF-SITE003;17985;50;22;
17989;77.70.142.24;29;ACF-SITE004;17985;50;22;
17990;77.70.152.244;30;Dialog PtP - ACF-SITE001;8316;50;22;
17991;77.70.152.248;30;Dialog PtP - ACF-SITE002;8316;50;22;
17992;77.70.154.196;30;Dialog PtP - ACF-SITE003;8316;50;22;
17993;77.70.154.200;30;Dialog PtP - ACF-SITE004;8316;50;22;
18004;77.70.154.204;30;Dialog-PtP - ECHO-SITE04;8316;50;22;
18011;77.70.153.12;30;Dialog PtP - PUI-SITE001;8316;50;22;
18012;77.70.153.16;30;Dialog PtP - PUI-SITE002;8316;50;22;
18013;77.70.153.24;30;Dialog PtP - PUI-SITE003;8316;50;22;
18014;77.70.153.44;30;Dialog PtP - PUI-SITE004;8316;50;22;
18035;77.70.198.128;25;Public Dialog Uplink Proxy IPs;8533;0;22;
18039;77.70.170.0;29;CRS - SatADSL NAT subnet #1;17675;105;22;
18040;77.70.170.8;30;CRS - SatADSL NAT subnet #2;17675;105;22;
18051;77.70.147.187;32;AIR13.SN1.V1353.OCHA;14694;0;22;
18055;77.70.201.0;29;CRS - SatADSL NAT subnet #1;18054;105;22;
18056;77.70.201.8;30;CRS - SatADSL NAT subnet #2;18054;105;22;
18057;77.70.201.12;30;CRS-SITE02 - Customer LAN;18054;105;22;
18058;77.70.201.16;30;CRS-SITE06 - Customer LAN;18054;105;22;
18059;77.70.201.20;30;CRS-SITE07 - Customer LAN;18054;105;22;
