359;10.189.4.224;27;10.189.4.233;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.234;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.235;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.236;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.237;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.238;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.239;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.240;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.241;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.242;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.243;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.244;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.245;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.246;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.247;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.248;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.249;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.250;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.251;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.252;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.253;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.254;Petrochad (PML) - Free;38;0;7
359;10.189.4.224;27;10.189.4.255;Petrochad (PML) - Free;38;0;7
3870;198.18.50.4;32;198.18.50.4;OCHA-SITE18 - Dialog Remote Loopback;6571;49;4
3887;198.18.50.21;32;198.18.50.21;OCHA-SITE04 - Dialog Remote Loopback;6571;49;4
3888;198.18.50.22;32;198.18.50.22;OCHA-SITE11 - Dialog Remote Loopback;6571;49;4
3895;198.18.50.29;32;198.18.50.29;OCHA-SITE01 - Dialog Remote Loopback;6571;49;4
3896;198.18.50.30;32;198.18.50.30;OCHA-SITE06 - SCPC/Dialog Remote Loopback;6571;49;4
3898;198.18.50.32;32;198.18.50.32;OCHA-SITE12 - Dialog Remote Loopback;6571;49;4
3899;198.18.50.33;32;198.18.50.33;OCHA-SITE05 - Dialog Remote Loopback;6571;49;4
3900;198.18.50.34;32;198.18.50.34;OCHA-SITE02 - Dialog Remote Loopback;6571;49;4
3902;198.18.50.36;32;198.18.50.36;OCHA-SITE03 - Dialog Remote Loopback;6571;49;4
3968;198.18.65.0;29;198.18.65.0;site M&C - OCHA-SITE01;6579;49;4
3968;198.18.65.0;29;198.18.65.1;site M&C - OCHA-SITE01;6579;49;4
3968;198.18.65.0;29;198.18.65.2;site M&C - OCHA-SITE01;6579;49;4
3968;198.18.65.0;29;198.18.65.3;site M&C - OCHA-SITE01;6579;49;4
3968;198.18.65.0;29;198.18.65.4;site M&C - OCHA-SITE01;6579;49;4
3968;198.18.65.0;29;198.18.65.5;site M&C - OCHA-SITE01;6579;49;4
3968;198.18.65.0;29;198.18.65.6;site M&C - OCHA-SITE01;6579;49;4
3968;198.18.65.0;29;198.18.65.7;site M&C - OCHA-SITE01;6579;49;4
3969;198.18.65.8;29;198.18.65.8;site M&C - OCHA-SITE02;6579;49;4
3969;198.18.65.8;29;198.18.65.9;site M&C - OCHA-SITE02;6579;49;4
3969;198.18.65.8;29;198.18.65.10;site M&C - OCHA-SITE02;6579;49;4
3969;198.18.65.8;29;198.18.65.11;site M&C - OCHA-SITE02;6579;49;4
3969;198.18.65.8;29;198.18.65.12;site M&C - OCHA-SITE02;6579;49;4
3969;198.18.65.8;29;198.18.65.13;site M&C - OCHA-SITE02;6579;49;4
3969;198.18.65.8;29;198.18.65.14;site M&C - OCHA-SITE02;6579;49;4
3969;198.18.65.8;29;198.18.65.15;site M&C - OCHA-SITE02;6579;49;4
3970;198.18.65.16;29;198.18.65.16;site M&C - OCHA-SITE03;6579;49;4
3970;198.18.65.16;29;198.18.65.17;site M&C - OCHA-SITE03;6579;49;4
3970;198.18.65.16;29;198.18.65.18;site M&C - OCHA-SITE03;6579;49;4
3970;198.18.65.16;29;198.18.65.19;site M&C - OCHA-SITE03;6579;49;4
3970;198.18.65.16;29;198.18.65.20;site M&C - OCHA-SITE03;6579;49;4
3970;198.18.65.16;29;198.18.65.21;site M&C - OCHA-SITE03;6579;49;4
3970;198.18.65.16;29;198.18.65.22;site M&C - OCHA-SITE03;6579;49;4
3970;198.18.65.16;29;198.18.65.23;site M&C - OCHA-SITE03;6579;49;4
3971;198.18.65.24;29;198.18.65.24;site M&C - OCHA-SITE05;6579;49;4
3971;198.18.65.24;29;198.18.65.25;site M&C - OCHA-SITE05;6579;49;4
3971;198.18.65.24;29;198.18.65.26;site M&C - OCHA-SITE05;6579;49;4
3971;198.18.65.24;29;198.18.65.27;site M&C - OCHA-SITE05;6579;49;4
3971;198.18.65.24;29;198.18.65.28;site M&C - OCHA-SITE05;6579;49;4
3971;198.18.65.24;29;198.18.65.29;site M&C - OCHA-SITE05;6579;49;4
3971;198.18.65.24;29;198.18.65.30;site M&C - OCHA-SITE05;6579;49;4
3971;198.18.65.24;29;198.18.65.31;site M&C - OCHA-SITE05;6579;49;4
3972;198.18.65.32;29;198.18.65.32;site M&C - OCHA-SITE06;6579;49;4
3972;198.18.65.32;29;198.18.65.33;site M&C - OCHA-SITE06;6579;49;4
3972;198.18.65.32;29;198.18.65.34;site M&C - OCHA-SITE06;6579;49;4
3972;198.18.65.32;29;198.18.65.35;site M&C - OCHA-SITE06;6579;49;4
3972;198.18.65.32;29;198.18.65.36;site M&C - OCHA-SITE06;6579;49;4
3972;198.18.65.32;29;198.18.65.37;site M&C - OCHA-SITE06;6579;49;4
3972;198.18.65.32;29;198.18.65.38;site M&C - OCHA-SITE06;6579;49;4
3972;198.18.65.32;29;198.18.65.39;site M&C - OCHA-SITE06;6579;49;4
3973;198.18.65.40;29;198.18.65.40;site M&C - OCHA-SITE04;6579;49;4
3973;198.18.65.40;29;198.18.65.41;site M&C - OCHA-SITE04;6579;49;4
3973;198.18.65.40;29;198.18.65.42;site M&C - OCHA-SITE04;6579;49;4
3973;198.18.65.40;29;198.18.65.43;site M&C - OCHA-SITE04;6579;49;4
3973;198.18.65.40;29;198.18.65.44;site M&C - OCHA-SITE04;6579;49;4
3973;198.18.65.40;29;198.18.65.45;site M&C - OCHA-SITE04;6579;49;4
3973;198.18.65.40;29;198.18.65.46;site M&C - OCHA-SITE04;6579;49;4
3973;198.18.65.40;29;198.18.65.47;site M&C - OCHA-SITE04;6579;49;4
3974;198.18.65.48;29;198.18.65.48;site M&C - OCHA-SITE12;6579;49;4
3974;198.18.65.48;29;198.18.65.49;site M&C - OCHA-SITE12;6579;49;4
3974;198.18.65.48;29;198.18.65.50;site M&C - OCHA-SITE12;6579;49;4
3974;198.18.65.48;29;198.18.65.51;site M&C - OCHA-SITE12;6579;49;4
3974;198.18.65.48;29;198.18.65.52;site M&C - OCHA-SITE12;6579;49;4
3974;198.18.65.48;29;198.18.65.53;site M&C - OCHA-SITE12;6579;49;4
3974;198.18.65.48;29;198.18.65.54;site M&C - OCHA-SITE12;6579;49;4
3974;198.18.65.48;29;198.18.65.55;site M&C - OCHA-SITE12;6579;49;4
3975;198.18.65.56;29;198.18.65.56;site M&C - OCHA-QDK01;6579;49;4
3975;198.18.65.56;29;198.18.65.57;site M&C - OCHA-QDK01;6579;49;4
3975;198.18.65.56;29;198.18.65.58;site M&C - OCHA-QDK01;6579;49;4
3975;198.18.65.56;29;198.18.65.59;site M&C - OCHA-QDK01;6579;49;4
3975;198.18.65.56;29;198.18.65.60;site M&C - OCHA-QDK01;6579;49;4
3975;198.18.65.56;29;198.18.65.61;site M&C - OCHA-QDK01;6579;49;4
3975;198.18.65.56;29;198.18.65.62;site M&C - OCHA-QDK01;6579;49;4
3975;198.18.65.56;29;198.18.65.63;site M&C - OCHA-QDK01;6579;49;4
3976;198.18.65.64;29;198.18.65.64;site M&C - OCHA-SITE20;6579;49;4
3976;198.18.65.64;29;198.18.65.65;site M&C - OCHA-SITE20;6579;49;4
3976;198.18.65.64;29;198.18.65.66;site M&C - OCHA-SITE20;6579;49;4
3976;198.18.65.64;29;198.18.65.67;site M&C - OCHA-SITE20;6579;49;4
3976;198.18.65.64;29;198.18.65.68;site M&C - OCHA-SITE20;6579;49;4
3976;198.18.65.64;29;198.18.65.69;site M&C - OCHA-SITE20;6579;49;4
3976;198.18.65.64;29;198.18.65.70;site M&C - OCHA-SITE20;6579;49;4
3976;198.18.65.64;29;198.18.65.71;site M&C - OCHA-SITE20;6579;49;4
3978;198.18.65.128;29;198.18.65.128;site M&C - OCHA-SITE28;6579;49;4
3978;198.18.65.128;29;198.18.65.129;site M&C - OCHA-SITE28;6579;49;4
3978;198.18.65.128;29;198.18.65.130;site M&C - OCHA-SITE28;6579;49;4
3978;198.18.65.128;29;198.18.65.131;site M&C - OCHA-SITE28;6579;49;4
3978;198.18.65.128;29;198.18.65.132;site M&C - OCHA-SITE28;6579;49;4
3978;198.18.65.128;29;198.18.65.133;site M&C - OCHA-SITE28;6579;49;4
3978;198.18.65.128;29;198.18.65.134;site M&C - OCHA-SITE28;6579;49;4
3978;198.18.65.128;29;198.18.65.135;site M&C - OCHA-SITE28;6579;49;4
3979;198.18.65.136;29;198.18.65.136;Remote site M&C - OCHA-QDK02 (Test by Events team);6579;49;4
3979;198.18.65.136;29;198.18.65.137;Remote site M&C - OCHA-QDK02 (Test by Events team);6579;49;4
3979;198.18.65.136;29;198.18.65.138;Remote site M&C - OCHA-QDK02 (Test by Events team);6579;49;4
3979;198.18.65.136;29;198.18.65.139;Remote site M&C - OCHA-QDK02 (Test by Events team);6579;49;4
3979;198.18.65.136;29;198.18.65.140;Remote site M&C - OCHA-QDK02 (Test by Events team);6579;49;4
3979;198.18.65.136;29;198.18.65.141;Remote site M&C - OCHA-QDK02 (Test by Events team);6579;49;4
3979;198.18.65.136;29;198.18.65.142;Remote site M&C - OCHA-QDK02 (Test by Events team);6579;49;4
3979;198.18.65.136;29;198.18.65.143;Remote site M&C - OCHA-QDK02 (Test by Events team);6579;49;4
3980;198.18.65.144;29;198.18.65.144;site M&C - OCHA-SITE11;6579;49;4
3980;198.18.65.144;29;198.18.65.145;site M&C - OCHA-SITE11;6579;49;4
3980;198.18.65.144;29;198.18.65.146;site M&C - OCHA-SITE11;6579;49;4
3980;198.18.65.144;29;198.18.65.147;site M&C - OCHA-SITE11;6579;49;4
3980;198.18.65.144;29;198.18.65.148;site M&C - OCHA-SITE11;6579;49;4
3980;198.18.65.144;29;198.18.65.149;site M&C - OCHA-SITE11;6579;49;4
3980;198.18.65.144;29;198.18.65.150;site M&C - OCHA-SITE11;6579;49;4
3980;198.18.65.144;29;198.18.65.151;site M&C - OCHA-SITE11;6579;49;4
3981;198.18.65.152;29;198.18.65.152;site M&C - OCHA-SITE14;6579;49;4
3981;198.18.65.152;29;198.18.65.153;site M&C - OCHA-SITE14;6579;49;4
3981;198.18.65.152;29;198.18.65.154;site M&C - OCHA-SITE14;6579;49;4
3981;198.18.65.152;29;198.18.65.155;site M&C - OCHA-SITE14;6579;49;4
3981;198.18.65.152;29;198.18.65.156;site M&C - OCHA-SITE14;6579;49;4
3981;198.18.65.152;29;198.18.65.157;site M&C - OCHA-SITE14;6579;49;4
3981;198.18.65.152;29;198.18.65.158;site M&C - OCHA-SITE14;6579;49;4
3981;198.18.65.152;29;198.18.65.159;site M&C - OCHA-SITE14;6579;49;4
3982;198.18.65.160;29;198.18.65.160;site M&C - OCHA-SITE15;6579;49;4
3982;198.18.65.160;29;198.18.65.161;site M&C - OCHA-SITE15;6579;49;4
